Label,ugz_txt_Municipio__c,ugz_txt_UnidadeFederativa__c,ugz_txt_MunicipioSemAcento__c,ugz_txt_UnidadeFederativaSemAcento__c,ugz_txt_MercadoEmpresarial__c,ugz_txt_MercadoRevenda__c,ugz_txt_Uf__c,ugz_txt_FilaNucleoEmpresarial__c,ugz_txt_FilaNucleoRevenda__c,ugz_txt_FilaNucleoIndustrialEnvasado__c,ugz_txt_MercadoIndustrial__c
3144201,Nacip Raydan,MINAS GERAIS,Nacip Raydan,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3119807,Córrego Danta,MINAS GERAIS,Corrego Danta,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3115904,Chácara,MINAS GERAIS,Chacara,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3157278,Santa Bárbara do Monte Verde,MINAS GERAIS,Santa Barbara Do Monte Verde,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3171501,Mathias Lobato,MINAS GERAIS,Mathias Lobato,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3125507,São Gonçalo do Rio Preto,MINAS GERAIS,Sao Goncalo Do Rio Preto,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3113107,Caranaíba,MINAS GERAIS,Caranaiba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3127354,Glaucilândia,MINAS GERAIS,Glaucilandia,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Noroeste_MG_Dom,ugz_MM_Ind_Envasado_Noroeste_MG,MM Industrial Envasado Noroeste MG
3143708,Morro do Pilar,MINAS GERAIS,Morro Do Pilar,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3145802,Onça de Pitangui,MINAS GERAIS,Onca De Pitangui,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3135001,Jaguaraçu,MINAS GERAIS,Jaguaracu,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3144672,Nova Belém,MINAS GERAIS,Nova Belem,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3168051,Taparuba,MINAS GERAIS,Taparuba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3119609,Coronel Pacheco,MINAS GERAIS,Coronel Pacheco,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3160603,Santo Hipólito,MINAS GERAIS,Santo Hipolito,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3164431,São Sebastião da Vargem Alegre,MINAS GERAIS,Sao Sebastiao Da Vargem Alegre,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3101409,Albertina,MINAS GERAIS,Albertina,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3148806,Pedra do Anta,MINAS GERAIS,Pedra Do Anta,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3153301,Presidente Kubitschek,MINAS GERAIS,Presidente Kubitschek,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3122801,Dom Viçoso,MINAS GERAIS,Dom Vicoso,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3130002,Ibituruna,MINAS GERAIS,Ibituruna,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3140209,Maripá de Minas,MINAS GERAIS,Maripa De Minas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3126406,Fortuna de Minas,MINAS GERAIS,Fortuna De Minas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3121506,Desterro do Melo,MINAS GERAIS,Desterro Do Melo,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3110400,Camacho,MINAS GERAIS,Camacho,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3103801,Arapuá,MINAS GERAIS,Arapua,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Noroeste_MG_Dom,ugz_MM_Ind_Envasado_Noroeste_MG,MM Industrial Envasado Noroeste MG
3117207,Conceição das Pedras,MINAS GERAIS,Conceicao Das Pedras,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3145505,Olímpio Noronha,MINAS GERAIS,Olimpio Noronha,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3163607,São José do Mantimento,MINAS GERAIS,Sao Jose Do Mantimento,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3103603,Arantina,MINAS GERAIS,Arantina,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3130804,Ingaí,MINAS GERAIS,Ingai,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3162302,São João da Mata,MINAS GERAIS,Sao Joao Da Mata,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3150109,Piau,MINAS GERAIS,Piau,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3120003,Córrego Novo,MINAS GERAIS,Corrego Novo,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3140407,Marmelópolis,MINAS GERAIS,Marmelopolis,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3104403,Argirita,MINAS GERAIS,Argirita,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3116209,Chiador,MINAS GERAIS,Chiador,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3101300,Alagoa,MINAS GERAIS,Alagoa,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3113800,Carmésia,MINAS GERAIS,Carmesia,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3155009,Rio Doce,MINAS GERAIS,Rio Doce,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3167509,Simão Pereira,MINAS GERAIS,Simao Pereira,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3165560,Sem-Peixe,MINAS GERAIS,Sem-Peixe,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3170305,Umburatiba,MINAS GERAIS,Umburatiba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3172202,Wenceslau Braz,MINAS GERAIS,Wenceslau Braz,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3149002,Pedra Dourada,MINAS GERAIS,Pedra Dourada,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3107000,Biquinhas,MINAS GERAIS,Biquinhas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3158706,Santana do Garambéu,MINAS GERAIS,Santana Do Garambeu,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3143609,Morro da Garça,MINAS GERAIS,Morro Da Garca,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3103207,Araçaí,MINAS GERAIS,Aracai,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3124609,Estrela Dalva,MINAS GERAIS,Estrela Dalva,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3156205,Rochedo de Minas,MINAS GERAIS,Rochedo De Minas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3167301,Silveirânia,MINAS GERAIS,Silveirania,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3114907,Casa Grande,MINAS GERAIS,Casa Grande,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3164902,São Sebastião do Rio Verde,MINAS GERAIS,Sao Sebastiao Do Rio Verde,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3142502,Monjolos,MINAS GERAIS,Monjolos,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3145703,Oliveira Fortes,MINAS GERAIS,Oliveira Fortes,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3103306,Aracitaba,MINAS GERAIS,Aracitaba,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3132800,Itambé do Mato Dentro,MINAS GERAIS,Itambe Do Mato Dentro,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3165602,Senador Cortes,MINAS GERAIS,Senador Cortes,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3167004,Serranos,MINAS GERAIS,Serranos,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3153806,Queluzito,MINAS GERAIS,Queluzito,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3168200,Tapiraí,MINAS GERAIS,Tapirai,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3166402,Seritinga,MINAS GERAIS,Seritinga,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3149408,Pedro Teixeira,MINAS GERAIS,Pedro Teixeira,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3118502,Consolação,MINAS GERAIS,Consolacao,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3160504,Santo Antônio do Rio Abaixo,MINAS GERAIS,Santo Antonio Do Rio Abaixo,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3145406,Olaria,MINAS GERAIS,Olaria,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3147501,Passabém,MINAS GERAIS,Passabem,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3103108,Antônio Prado de Minas,MINAS GERAIS,Antonio Prado De Minas,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3123403,Doresópolis,MINAS GERAIS,Doresopolis,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3146602,Paiva,MINAS GERAIS,Paiva,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Rio_Emp,ugz_NUC_Leste_MG_Dom, ugz_MM_Ind_Envasado_Leste MG,MM Industrial Envasado Leste MG
3164803,São Sebastião do Rio Preto,MINAS GERAIS,Sao Sebastiao Do Rio Preto,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3165800,Senador José Bento,MINAS GERAIS,Senador Jose Bento,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3115607,Cedro do Abaeté,MINAS GERAIS,Cedro Do Abaete,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Grande_BH_Dom,ugz_MM_Ind_Envasado_Grande_BH,MM Industrial Envasado Grande BH
3166600,Serra da Saudade,MINAS GERAIS,Serra Da Saudade,MINAS GERAIS,Empresarial Sudeste,Minas Gerais,MG,ugz_NUC_Minas_Emp,ugz_NUC_Sul_MG_Dom, ugz_MM_Ind_Envasado_Sul_MG,MM Industrial Envasado Sul MG
3304557,Rio de Janeiro,RIO DE JANEIRO,Rio De Janeiro,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3304904,São Gonçalo,RIO DE JANEIRO,Sao Goncalo,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3301702,Duque de Caxias,RIO DE JANEIRO,Duque De Caxias,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3303500,Nova Iguaçu,RIO DE JANEIRO,Nova Iguacu,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3303302,Niterói,RIO DE JANEIRO,Niteroi,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3300456,Belford Roxo,RIO DE JANEIRO,Belford Roxo,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3301009,Campos dos Goytacazes,RIO DE JANEIRO,Campos Dos Goytacazes,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3305109,São João de Meriti,RIO DE JANEIRO,Sao Joao De Meriti,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3303906,Petrópolis,RIO DE JANEIRO,Petropolis,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3306305,Volta Redonda,RIO DE JANEIRO,Volta Redonda,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3302403,Macaé,RIO DE JANEIRO,Macae,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3302502,Magé,RIO DE JANEIRO,Mage,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3301900,Itaboraí,RIO DE JANEIRO,Itaborai,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3300704,Cabo Frio,RIO DE JANEIRO,Cabo Frio,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3300100,Angra dos Reis,RIO DE JANEIRO,Angra Dos Reis,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3303401,Nova Friburgo,RIO DE JANEIRO,Nova Friburgo,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3300407,Barra Mansa,RIO DE JANEIRO,Barra Mansa,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3305802,Teresópolis,RIO DE JANEIRO,Teresopolis,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3302858,Mesquita,RIO DE JANEIRO,Mesquita,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3302700,Maricá,RIO DE JANEIRO,Marica,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3303203,Nilópolis,RIO DE JANEIRO,Nilopolis,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3304524,Rio das Ostras,RIO DE JANEIRO,Rio Das Ostras,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3304144,Queimados,RIO DE JANEIRO,Queimados,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3302007,Itaguaí,RIO DE JANEIRO,Itaguai,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3300209,Araruama,RIO DE JANEIRO,Araruama,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3304201,Resende,RIO DE JANEIRO,Resende,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3305208,São Pedro da Aldeia,RIO DE JANEIRO,Sao Pedro Da Aldeia,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3302270,Japeri,RIO DE JANEIRO,Japeri,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3302205,Itaperuna,RIO DE JANEIRO,Itaperuna,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Esp_Santo_Dom,,NA
3300308,Barra do Piraí,RIO DE JANEIRO,Barra Do Pirai,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3305505,Saquarema,RIO DE JANEIRO,Saquarema,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
3305554,Seropédica,RIO DE JANEIRO,Seropedica,RIO DE JANEIRO,Empresarial Sudeste,Rio de Janeiro,RJ,ugz_NUC_Rio_Emp,ugz_NUC_Grande_Rio_Dom,,NA
